Name,Critic_Score,cluster
Jane's: ATF NATO Fighters,0.0,16.0
JoJo's Fashion Show,0.0,16.0
Jones in the Fast Lane,0.0,16.0
Just Flight,0.0,16.0
Krazy Ivan,0.0,16.0
Krazy Ivan,0.0,16.0
Lander,0.0,16.0
Laser Surgeon: The Microscopic Mission,0.0,16.0
Lionel Trains Presents: Trans-Con!,0.0,16.0
Littlest Pet Shop,0.0,16.0
Littlest Pet Shop: Online,0.0,16.0
Littlewitch Romanesque: Editio Regia,0.0,16.0
London and South East,0.0,16.0
London Underground Simulator: World of Subways 3,0.0,16.0
Longbow 2,0.0,16.0
Lula Virtual Babe,0.0,16.0
M1 Tank Platoon,0.0,16.0
Mad TV,0.0,16.0
Mad TV 2,0.0,16.0
Mafia Wars (Facebook),0.0,16.0
Mahjong Gensoukyoku 3,0.0,16.0
MechWarrior 2: 31st Century Combat,0.0,16.0
MechWarrior 2: 31st Century Combat,0.0,16.0
MechWarrior 2: Mercenaries,0.0,16.0
MechWarrior 3,0.0,16.0
MechWarrior 3 Gold Edition,0.0,16.0
MechWarrior 3: Pirate's Moon Expansion Pak,0.0,16.0
MechWarrior 4 Compilation,0.0,16.0
MechWarrior 4: Black Knight Expansion,0.0,16.0
MechWarrior 4: Clan 'Mech Pak,0.0,16.0
MechWarrior 4: Inner Sphere 'Mech Pak,0.0,16.0
Mega Airport: Frankfurt,0.0,16.0
Mega Airport: London Heathrow,0.0,16.0
Mega Airport: San Francisco,0.0,16.0
Melty Marchen,0.0,16.0
Microsoft Combat Flight Simulator: WWII Europe Series,0.0,16.0
Microsoft Flight Simulator 1.0,0.0,16.0
Microsoft Flight Simulator 2.0,0.0,16.0
Microsoft Flight Simulator 2000 Professional Edition,0.0,16.0
Microsoft Flight Simulator 3.0,0.0,16.0
Microsoft Flight Simulator 4.0,0.0,16.0
Microsoft Flight Simulator 5.0,0.0,16.0
Microsoft Flight Simulator 5.1,0.0,16.0
Microsoft Flight Simulator 98,0.0,16.0
Microsoft Space Simulator,0.0,16.0
Microsoft Train Simulator Regional Add-On Pack: USA and Canada,0.0,16.0
MiG-29 Fulcrum,0.0,16.0
Miramagia,0.0,16.0
Miss Popularity,0.0,16.0
Moonbase Alpha,0.0,16.0
Multiplayer BattleTech: Solaris,0.0,16.0
My Dream Job: Babysitter,0.0,16.0
My First Trainz Set,0.0,16.0
My Sim Aquarium,0.0,16.0
Nanny Mania,0.0,16.0
Nanny Mania 2,0.0,16.0
NoLimits Rollercoaster,0.0,16.0
Ocean Commander,0.0,16.0
Ocean Commander,0.0,16.0
Oil Platform Simulator,0.0,16.0
Operation Air Assault 2,0.0,16.0
Orchard,0.0,16.0
Pacific Strike,0.0,16.0
Pacific Warriors,0.0,16.0
Panzer Elite,0.0,16.0
Panzer Elite Action: Fields of Glory,0.0,16.0
Paws & Claws Pet Vet 2: Healing Hands,0.0,16.0
Paws & Claws: Pet Resort,0.0,16.0
Paws & Claws: Pet School,0.0,16.0
Pe-2: Dive Bomber,0.0,16.0
Petz Dogz 2,0.0,16.0
Petz: Catz 2,0.0,16.0
Pippa Funnell: The Golden Stirrup Challenge,0.0,16.0
Playboy The Mansion: Gold Edition,0.0,16.0
Playboy The Mansion: Private Party,0.0,16.0
Police Squad - Politzi,0.0,16.0
Ports,0.0,16.0
Ports of Call,0.0,16.0
Pro Pinball: Fantastic Journey,0.0,16.0
Pro Pinball: The Web,0.0,16.0
Pro Pinball: Timeshock!,0.0,16.0
Professional Lumberjack 2016,0.0,16.0
Professional Lumberjack 2016,0.0,16.0
Professional Lumberjack 2016,0.0,16.0
Professional Lumberjack 2016,0.0,16.0
Project Runway,0.0,16.0
R/C Helicopter,0.0,16.0
Rail Nation,0.0,16.0
Railroad Pioneer,0.0,16.0
Railroad X,0.0,16.0
RailWorks Challenger,0.0,16.0
Reach for the Skies,0.0,16.0
Reach for the Stars,0.0,16.0
Reach for the Stars (1986),0.0,16.0
Real Kanojo,0.0,16.0
RealFlight,0.0,16.0
Rebel Galaxy,0.0,16.0
Rebel Raiders: Operation Nighthawk,0.0,16.0
Rebirth of Honor,0.0,16.0
RECYCLE,0.0,16.0
Red Baron,0.0,16.0
Red Baron,0.0,16.0
Red Baron 3D,0.0,16.0
Red Baron II,0.0,16.0
Red Baron Pack,0.0,16.0
Rise of Flight: The First Great Air War,0.0,16.0
Ropeway Simulator 2014,0.0,16.0
Sail Simulator 5,0.0,16.0
Secret Weapons of the Luftwaffe,0.0,16.0
Serf City: Life is Feudal,0.0,16.0
Sexy Beach,0.0,16.0
Sexy Beach 2,0.0,16.0
Sexy Beach 3,0.0,16.0
Sexy Beach Zero,0.0,16.0
Ship Simulator 2006 Add-On,0.0,16.0
Ship Simulator 2006 Collector's Edition,0.0,16.0
Ship Simulator 2008: New Horizons,0.0,16.0
Ship Simulator Extremes: Harbor Pilot,0.0,16.0
Ship Simulator Professional,0.0,16.0
Shockwave Assault,0.0,16.0
Shockwave Assault,0.0,16.0
Silent Hunter,0.0,16.0
Silent Service II,0.0,16.0
Silent Thunder: A-10 Tank Killer II,0.0,16.0
SimGolf,0.0,16.0
SimIsle: Missions in the Rainforest,0.0,16.0
SimLife,0.0,16.0
SimPark,0.0,16.0
SimSafari,0.0,16.0
SimTown,0.0,16.0
SimTunes,0.0,16.0
SimuSex,0.0,16.0
Singles 2: Triple Trouble,0.0,16.0
Singles: Flirt Up Your Life,0.0,16.0
Ski Park Manager,0.0,16.0
Space Engineers,0.0,16.0
Space Engineers,0.0,16.0
Space Interceptor: Project Freedom,0.0,16.0
Space Rogue,0.0,16.0
Spearhead,0.0,16.0
Star Assault,0.0,16.0
Star Trek: Starfleet Academy,0.0,16.0
Star Trek: Starfleet Academy - Chekov's Lost Missions,0.0,16.0
Star Trek: Starfleet Command III,0.0,16.0
Star Trek: Starship Creator,0.0,16.0
Star Trek: Starship Creator Deluxe,0.0,16.0
Star Trek: Starship Creator Warp II,0.0,16.0
Star Wars: Rogue Squadron 3D,0.0,16.0
Star Wars: X-Wing,0.0,16.0
Star Wars: X-Wing Alliance,0.0,16.0
Star Wars: X-Wing Collector Series,0.0,16.0
Star Wars: X-Wing vs. TIE Fighter,0.0,16.0
StarLancer,0.0,16.0
Starshatter,0.0,16.0
Starshatter: The Gathering Storm,0.0,16.0
StarWraith,0.0,16.0
StarWraith II,0.0,16.0
StarWraith III: Shadows of Orion,0.0,16.0
StarWraith IV: Reviction,0.0,16.0
Steel Armor: Blaze of War,0.0,16.0
Steel Beasts,0.0,16.0
Stellar 7,0.0,16.0
Strike Point: The Hex Missions,0.0,16.0
Su-27 Flanker,0.0,16.0
Subwar 2050,0.0,16.0
Supermarket Mania,0.0,16.0
Supermarket Mania,0.0,16.0
Tachyon: The Fringe,0.0,16.0
Tamagotchi CD-ROM,0.0,16.0
Taxi!,0.0,16.0
Taxi!,0.0,16.0
Tetsudou Mokei Simulator 5 Dai-8B-Gou,0.0,16.0
The Biggest Creators of Empires,0.0,16.0
The Guild: Gold Edition,0.0,16.0
The Patrician,0.0,16.0
The Pinball Arcade,0.0,16.0
The Sentinel,0.0,16.0
"The Settlers II: Veni, Vidi, Vici",0.0,16.0
The Sims 2: Mansion & Garden Stuff,0.0,16.0
The Sims 3: Pets,0.0,16.0
The Sims 4: Cool Kitchen Stuff,0.0,16.0
The Sims 4: Get to Work,0.0,16.0
The Sims 4: Outdoor Retreat,0.0,16.0
The Sims 4: Spooky Stuff,0.0,16.0
TigerShark,0.0,16.0
Top Gun: Combat Zones,0.0,16.0
Top Gun: Hornet's Nest,0.0,16.0
Tower Bloxx Deluxe,0.0,16.0
Tower Bloxx Deluxe,0.0,16.0
Trainz 2004: Engineers Edition,0.0,16.0
Trainz 2004: Gold Edition,0.0,16.0
Trainz Railroad Simulator 2006,0.0,16.0
Trainz Railway Simulator 2004: Passenger Edition,0.0,16.0
Trainz Simulator 2009: World Builder,0.0,16.0
Trainz Simulator 2010: Engineers Edition,0.0,16.0
Trainz Simulator 2010: Engineers Edition - Duchess Set,0.0,16.0
Trainz Simulator: Classic Cabon City,0.0,16.0
Trainz Trouble,0.0,16.0
Trainz Trouble,0.0,16.0
Trainz Ultimate Collection,0.0,16.0
Trainz: Driver Edition,0.0,16.0
Trainz: The Complete Collection,0.0,16.0
TransOcean 2: Rivals,0.0,16.0
Tropico 5,0.0,16.0
Tropico 5,0.0,16.0
Ultimate Soccer Manager 98,0.0,16.0
Universal Combat,0.0,16.0
USAF: United States Air Force,0.0,16.0
Viscount - Legends of Flight,0.0,16.0
WarBirds,0.0,16.0
WarBirds 2004,0.0,16.0
WarBirds 2006,0.0,16.0
Warbirds Extreme,0.0,16.0
WarBirds III,0.0,16.0
Warbirds of WWII,0.0,16.0
WarBirds Red Baron,0.0,16.0
Wedding Dash 2: Rings Around the World,0.0,16.0
Wet Attack: The Empire Cums Back,0.0,16.0
Wildlife Park,0.0,16.0
Wildlife Park: Wild Creatures,0.0,16.0
Wing Commander II: Speech Accessory Pack,0.0,16.0
Wing Commander IV: The Price of Freedom,0.0,16.0
Wing Commander IV: The Price of Freedom,0.0,16.0
Wing Commander: Armada,0.0,16.0
Wing Commander: Prophecy,0.0,16.0
Wing Commander: The Secret Missions 2 - Crusade,0.0,16.0
Wings of Glory,0.0,16.0
Wings of Power: WWII Heavy Bombers and Jets,0.0,16.0
Wings of War,0.0,16.0
Woodcutter Simulator,0.0,16.0
WWII FIGHTERS,0.0,16.0
WWII: Battle Over The Pacific,0.0,16.0
WWII: Battle Over The Pacific,0.0,16.0
WWII: Battle Over The Pacific,0.0,16.0
X-Tension,0.0,16.0
X-Wing,0.0,16.0
X: Beyond the Frontier,0.0,16.0
Zoo Vet,0.0,16.0
60 seconds!,0.0,16.0
Amorous,0.0,16.0
Artemis Spaceship Bridge Simulator,0.0,16.0
Bomber Crew,0.0,16.0
Bomber Crew,0.0,16.0
Bomber Crew,0.0,16.0
Cat Goes Fishing,0.0,16.0
Cities: Skylines,0.0,16.0
"Cook, Serve, Delicious! 2!!",0.0,16.0
"Cook, Serve, Delicious! 2!!",0.0,16.0
"Cook, Serve, Delicious! 2!!",0.0,16.0
Cultist Simulator,0.0,16.0
Damage Inc.: Pacific Squadron WWII,0.0,16.0
Damage Inc.: Pacific Squadron WWII,0.0,16.0
Emily is Away,0.0,16.0
Emily is Away <3,0.0,16.0
Fishing Sim World,0.0,16.0
Five Nights at Freddy's: Sister Location,0.0,16.0
Five Nights at Freddy's: Sister Location,0.0,16.0
Five Nights at Freddy's VR: Help Wanted,0.0,16.0
Five Nights at Freddy's VR: Help Wanted,0.0,16.0
Freddy Fazbear's Pizzeria Simulator,0.0,16.0
GASP,0.0,16.0
HIS (Heroes In the Sky),0.0,16.0
Holy Potatoes! A Weapon Shop?!,0.0,16.0
Holy Potatoes! A Weapon Shop?!,0.0,16.0
Holyday City: Reloaded,0.0,16.0
I Am Bread,0.0,16.0
La Corda d'Oro: Octave,0.0,16.0
La Corda d'Oro: Octave,0.0,16.0
La Corda d'Oro: Octave,0.0,16.0
My Riding Stables 2: Life with Horses,0.0,16.0
Oh...Sir! The Insult Simulator,0.0,16.0
Oh...Sir! The Insult Simulator,0.0,16.0
Oh...Sir! The Insult Simulator,0.0,16.0
Oh...Sir! The Insult Simulator,0.0,16.0
Ooblets,0.0,16.0
Pinball FX 3,0.0,16.0
Pinball FX 3,0.0,16.0
Pinball FX 3,0.0,16.0
Pinball FX 3,0.0,16.0
Poly Bridge,0.0,16.0
Pro Fishing Simulator,0.0,16.0
Pro Fishing Simulator,0.0,16.0
Pro Fishing Simulator,0.0,16.0
Real Farm,0.0,16.0
Red Storm Rising,0.0,16.0
Riot: Civil Unrest,0.0,16.0
Riot: Civil Unrest,0.0,16.0
Riot: Civil Unrest,0.0,16.0
Riot: Civil Unrest,0.0,16.0
RollerCoaster Tycoon Adventures,0.0,16.0
RollerCoaster Tycoon Adventures,0.0,16.0
Session,0.0,16.0
Session,0.0,16.0
Sexy Beach Premium Resort,0.0,16.0
SimCity Classic (OS/2),0.0,16.0
Ski Region Simulator 2012,0.0,16.0
Slime Rancher,0.0,16.0
Slime Rancher,0.0,16.0
The Long Dark,0.0,16.0
The Long Dark,0.0,16.0
The Pinball Arcade,0.0,16.0
Tom Clancy's SSN,0.0,16.0
Tropico 6,0.0,16.0
Tropico 6,0.0,16.0
Tropico 6,0.0,16.0
Two Point Hospital,0.0,16.0
UBOAT,0.0,16.0
VRChat,0.0,16.0
Zone of the Enders: The 2nd Runner MARS,0.0,16.0
Zoo Tycoon: Ultimate Animal Collection,0.0,16.0
Zoo Tycoon: Ultimate Animal Collection,0.0,16.0
World of Goo,9.2,15.0
SpaceChem,9.0,15.0
World of Goo,9.0,15.0
Armadillo Run,9.0,15.0
Scribblenauts: Unlimited,8.8,15.0
Critical Mass,8.7,15.0
Sega Swirl,8.6,15.0
"Papers, Please",8.4,15.0
Yohoho! Puzzle Pirates,8.3,15.0
Legend of Fae,8.0,15.0
Nimbus,8.0,15.0
NightSky,7.8,15.0
Toki Tori,7.7,15.0
Cogs,7.5,15.0
Crayon Physics Deluxe,7.5,15.0
Scribblenauts: Unlimited,7.0,15.0
Primrose,7.0,15.0
Tidalis,7.0,15.0
KrissX,6.5,15.0
Super Bubble Pop,4.6,15.0
Super Bubble Pop,4.2,15.0
PAC-MAN Championship Edition DX+ All You Can Eat Edition,0.0,15.0
The Talos Principle,0.0,15.0
The Next Tetris,0.0,15.0
Bendy and the Ink Machine,0.0,15.0
Scribblenauts: Unlimited,0.0,15.0
The Witness,0.0,15.0
Bad Rats: The Rats' Revenge,0.0,15.0
Toki Tori,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Pony Island,0.0,15.0
The Room,0.0,15.0
Tricky Towers,0.0,15.0
LYNE,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Pixel Puzzles: Japan,0.0,15.0
Energy Cycle,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Contraption Maker,0.0,15.0
"Please, Don't Touch Anything",0.0,15.0
Scribblenauts Unmasked: A DC Comics Adventure,0.0,15.0
Bacteria,0.0,15.0
Faerie Solitaire,0.0,15.0
Human Resource Machine,0.0,15.0
Tiny Bridge: Ratventure,0.0,15.0
Death Coming,0.0,15.0
Bendy and the Ink Machine,0.0,15.0
Zup!,0.0,15.0
OneShot,0.0,15.0
Intergalactic Bubbles,0.0,15.0
Bendy and the Ink Machine,0.0,15.0
Luxor 3,0.0,15.0
Hook (2015),0.0,15.0
Forestation,0.0,15.0
Hexcells,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Hell Girls,0.0,15.0
Tumblestone,0.0,15.0
Cowboy zombie,0.0,15.0
Infinifactory,0.0,15.0
Bendy and the Ink Machine,0.0,15.0
Pixel Puzzles 2: Anime,0.0,15.0
Zup! 2,0.0,15.0
Hidden Folks,0.0,15.0
True or False,0.0,15.0
Two Digits,0.0,15.0
Zup! 3,0.0,15.0
Toki Tori 2+,0.0,15.0
Three Digits,0.0,15.0
Anykey Simulator,0.0,15.0
Rush,0.0,15.0
Akin,0.0,15.0
The chronicles of Emerland. Solitaire.,0.0,15.0
Merv Griffin's Crosswords,0.0,15.0
Zen Bound 2,0.0,15.0
Alchemy Mysteries: Prague Legends,0.0,15.0
Cubium Dreams,0.0,15.0
Kairo,0.0,15.0
Pixel Puzzles 2: Space,0.0,15.0
Ace of Words,0.0,15.0
QUBIC,0.0,15.0
GRUZCHIK,0.0,15.0
Hexcells Infinite,0.0,15.0
Scribblenauts Unmasked: A DC Comics Adventure,0.0,15.0
aMAZE,0.0,15.0
Scribblenauts Unmasked: A DC Comics Adventure,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Angry Birds: Rio,0.0,15.0
4 Elements,0.0,15.0
The Talos Principle,0.0,15.0
Mortimer Beckett and the Secrets of Spooky Manor,0.0,15.0
Lumo,0.0,15.0
Sacra Terra: Angelic Night,0.0,15.0
Merv Griffin's Crosswords,0.0,15.0
Tumblestone,0.0,15.0
Mystery Trackers: The Void,0.0,15.0
Escape the Emerald Star,0.0,15.0
Puppet Show 3: Lost Town,0.0,15.0
Fishdom 2 Deluxe,0.0,15.0
Tricky Towers,0.0,15.0
Tumblestone,0.0,15.0
The Inner World: The Last Wind Monk,0.0,15.0
4 Elements,0.0,15.0
Lumo,0.0,15.0
Atlantic Quest,0.0,15.0
Lumo,0.0,15.0
The Dark Hills of Cherai,0.0,15.0
The Inner World: The Last Wind Monk,0.0,15.0
Jewel Quest II,0.0,15.0
Dark Parables: The Exiled Prince,0.0,15.0
Super Bubble Pop,0.0,15.0
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,0.0,15.0
Jewel Quest V: The Sleepless Star,0.0,15.0
Angels and Despair: 5 Game Pack,0.0,15.0
Lemmings Revolution,0.0,15.0
4 Play Collection: Treasure Hunters,0.0,15.0
Gothic Fiction: Dark Saga,0.0,15.0
Mystic Gateways: The Celestial Quest,0.0,15.0
The Witness,0.0,15.0
Magic Ball 4,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Lara Gates: The Lost Talisman,0.0,15.0
Nightfall Mysteries: Asylum Conspiracy,0.0,15.0
Bluebeard's Castle,0.0,15.0
Bookworm Adventures Deluxe,0.0,15.0
Final Cut: Death on the Silver Screen,0.0,15.0
Toki Tori 2+,0.0,15.0
Luxor: The King's Collection,0.0,15.0
Mortimer Beckett and the Secrets of Spooky Manor,0.0,15.0
Artifacts of the Past Ancient Mysteries,0.0,15.0
Grim Legends: The Forsaken Bride,0.0,15.0
The Hidden Mystery Collectives: Mystic Diary 1 & 2,0.0,15.0
Mystery P.I.: The Lottery Ticket,0.0,15.0
Mystic Legacy: The Great Ring,0.0,15.0
Super Bubble Pop,0.0,15.0
Chronicles of Mystery: The Tree of Life,0.0,15.0
Mystery Masterpiece: The Moonstone,0.0,15.0
The Great Unknown: Houdini's Castle,0.0,15.0
Sable Maze: Sullivan River,0.0,15.0
Royal Detective 2: The Lord Of Statues,0.0,15.0
The Magician's Handbook: Cursed Valley,0.0,15.0
9 Clues 2: The Ward,0.0,15.0
Unsolved Mystery Club: Ancient Astronauts,0.0,15.0
Art of Murder: Hunt for the Puppeteer,0.0,15.0
Amazing Adventures: The Lost Tomb,0.0,15.0
Hollywood: The Directors Cut,0.0,15.0
Tumblebugs 2,0.0,15.0
Reveries: Seelenfanger,0.0,15.0
Nightmares from the Deep: Davy Jones,0.0,15.0
Hidden Mysteries: Royal Family Secrets,0.0,15.0
Nightfall Mysteries: Curse of the Opera,0.0,15.0
The Clockwork Man,0.0,15.0
10 Days Under the Sea,0.0,15.0
10 Talismans,0.0,15.0
Aargon Deluxe,0.0,15.0
ABC Island,0.0,15.0
Abundante!,0.0,15.0
Adventures in Odyssey 3D CD-ROM Interactive Game,0.0,15.0
Alice Greenfingers,0.0,15.0
Amazing Adventures Around The World,0.0,15.0
Amazing Adventures: The Forgotten Dynasty,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Angry Birds: Star Wars,0.0,15.0
Astro Bugz Revenge,0.0,15.0
Astro Bugz Revenge,0.0,15.0
AstroPop Deluxe,0.0,15.0
Astroslugs,0.0,15.0
Atlantic Quest,0.0,15.0
Atomic Bomberman,0.0,15.0
Azkend,0.0,15.0
Back to Bed,0.0,15.0
Between,0.0,15.0
Big Money Deluxe,0.0,15.0
Blokus World Tour,0.0,15.0
Boggle,0.0,15.0
Boorp's Balls,0.0,15.0
Boulder Dash Construction Kit,0.0,15.0
Boulder Dash II: Rockford's Revenge,0.0,15.0
Brainstorm!,0.0,15.0
Can You See What I See? Curfuffle's Collectibles,0.0,15.0
Caribbean Hideaway,0.0,15.0
Caribbean Mah Jong,0.0,15.0
Chains,0.0,15.0
Chainz 2: Relinked,0.0,15.0
Charm Tale 2: Mermaid Lagoon,0.0,15.0
Click!,0.0,15.0
Contraption Maker,0.0,15.0
Cradle of Egypt,0.0,15.0
Cradle of Persia,0.0,15.0
Crazy Machines 2: Liquid Force,0.0,15.0
Crazy Machines Complete,0.0,15.0
"Daffy Duck, P.I.: The Case of the Missing Letters",0.0,15.0
Dig Dug Deeper,0.0,15.0
Diner Dash 2,0.0,15.0
Diner Dash: Seasonal Snack Pack,0.0,15.0
DROD RPG: Tendry's Tale,0.0,15.0
DROD: Deadly Rooms of Death,0.0,15.0
DROD: Journey to Rooted Hold,0.0,15.0
DROD: King Dugan's Dungeon,0.0,15.0
DROD: The City Beneath,0.0,15.0
DROD: The Second Sky,0.0,15.0
DROD: The Second Sky,0.0,15.0
DROD: The Second Sky,0.0,15.0
Eets,0.0,15.0
Elements,0.0,15.0
Elizabeth Find M.D.: Diagnosis Mystery,0.0,15.0
"Elizabeth Find M.D.: Diagnosis Mystery, Season 2",0.0,15.0
Equilibrio,0.0,15.0
Equilibrio,0.0,15.0
Everyday Genius: SquareLogic,0.0,15.0
Fashion Solitaire,0.0,15.0
Fear for Sale: Mystery of McInroy Manor,0.0,15.0
Fillogic,0.0,15.0
Fintastic Fishdom Collection,0.0,15.0
Fishdom 2,0.0,15.0
Fishdom 5-Game Pack,0.0,15.0
Fishdom Collector's Edition,0.0,15.0
Fishdom H2O: Hidden Odyssey,0.0,15.0
Fishdom: Frosty Splash,0.0,15.0
Fishdom: Harvest Splash,0.0,15.0
Fishdom: Holiday Edition,0.0,15.0
Fishdom: Spooky Splash,0.0,15.0
Fitness Dash,0.0,15.0
Five Nights At Freddy's 2,0.0,15.0
Five Nights At Freddy's 2,0.0,15.0
Five Nights at Freddy's 4,0.0,15.0
Flora's Fruit Farm,0.0,15.0
Gemsweeper,0.0,15.0
GeoRunner,0.0,15.0
Glyph 2,0.0,15.0
Gobliiins,0.0,15.0
Gobliins 2: The Prince Buffoon,0.0,15.0
Goblins Quest 3,0.0,15.0
Gruntz,0.0,15.0
H2O,0.0,15.0
Hammer Heads Deluxe,0.0,15.0
Haunted Legends: The Queen of Spades,0.0,15.0
Heroes of Hellas,0.0,15.0
Heroes of Hellas 3: Athens,0.0,15.0
Hexcells Infinite,0.0,15.0
Hexcells Infinite,0.0,15.0
Hexic Deluxe,0.0,15.0
Hidden Mysteries: Forbidden City,0.0,15.0
Hidden Mysteries: JFK Conspiracy,0.0,15.0
Hidden Mysteries: Notre Dame,0.0,15.0
Hidden Mysteries: Secrets of the White House,0.0,15.0
Hidden Mysteries: Titanic 2,0.0,15.0
Hidden Relics,0.0,15.0
Holiday Lemmings 1993,0.0,15.0
Holiday Lemmings 1994,0.0,15.0
Hostile Makeover,0.0,15.0
HOYLE Crosswords & Sudoku,0.0,15.0
I Spy Treasure Hunt,0.0,15.0
Ichi,0.0,15.0
Ichi,0.0,15.0
Ichi,0.0,15.0
Infinite Crosswords,0.0,15.0
Jewels of Cleopatra,0.0,15.0
Jigsaw 365,0.0,15.0
Katamari Damacy Online,0.0,15.0
KrissX,0.0,15.0
KrissX,0.0,15.0
Lemmings & Oh No! More Lemmings,0.0,15.0
Lemmings & Oh No! More Lemmings,0.0,15.0
Lemmings & Oh No! More Lemmings,0.0,15.0
Lemmings X-Mas,0.0,15.0
Lexica,0.0,15.0
Little Farm,0.0,15.0
Little Shop of Treasures 2,0.0,15.0
Lost Chronicles: Fall of Caesar,0.0,15.0
Lost Chronicles: Salem,0.0,15.0
Lost Secrets: Caribbean Explorer - Secrets of the Sea,0.0,15.0
Lucid,0.0,15.0
Lucky Clover,0.0,15.0
Lume,0.0,15.0
Lumines Advance Pack,0.0,15.0
Luxor,0.0,15.0
Luxor 3,0.0,15.0
Luxor Adventures,0.0,15.0
Luxor Amun Rising,0.0,15.0
Luxor Mahjong,0.0,15.0
Luxor: Quest for the Afterlife,0.0,15.0
Magnetis,0.0,15.0
Magnetis,0.0,15.0
Mahjong Zen,0.0,15.0
Mahjong Zen,0.0,15.0
Mahjong Zen,0.0,15.0
Maui Wowee,0.0,15.0
Merv Griffin's Crosswords,0.0,15.0
Merv Griffin's Crosswords,0.0,15.0
Micron,0.0,15.0
Micron,0.0,15.0
Micron,0.0,15.0
Microsoft Tinker,0.0,15.0
Miegakure,0.0,15.0
Mole Control,0.0,15.0
Monopoly 3,0.0,15.0
Moraff's Maximum Mahjongg,0.0,15.0
Ms. Pac-Man: Quest for the Golden Maze,0.0,15.0
Mystery P.I.: The Vegas Heist,0.0,15.0
Mysteryville 2,0.0,15.0
Namco All-Stars: Pac-Man and Dig Dug,0.0,15.0
Nancy Drew Dossier: Resorting to Danger,0.0,15.0
Neighbours From Hell Compilation,0.0,15.0
Neopets: Codestone Quest,0.0,15.0
Nero,0.0,15.0
Nero,0.0,15.0
Nero,0.0,15.0
Nero,0.0,15.0
NightSky,0.0,15.0
Obulis,0.0,15.0
ODS Air Explorer,0.0,15.0
ODS Carnival Math,0.0,15.0
ODS Robot Challenge,0.0,15.0
Oh No! More Lemmings,0.0,15.0
Parallax,0.0,15.0
Pat Sajak Trivia Gems,0.0,15.0
Penguins' Journey,0.0,15.0
Pipe Mania (1989),0.0,15.0
Pneuma: Breath of Life,0.0,15.0
Pneuma: Breath of Life,0.0,15.0
Pneuma: Breath of Life,0.0,15.0
Pressured,0.0,15.0
Primrose,0.0,15.0
Profitville,0.0,15.0
Putt-Putt Enters the Race,0.0,15.0
Putt-Putt Joins the Circus,0.0,15.0
Putt-Putt Saves the Zoo,0.0,15.0
Putt-Putt Travels Through Time,0.0,15.0
Putt-Putt: Pep's Birthday Surprise,0.0,15.0
Q*bert 2005,0.0,15.0
Quadrilateral Cowboy,0.0,15.0
Quadrilateral Cowboy,0.0,15.0
Quadrilateral Cowboy,0.0,15.0
QuantZ,0.0,15.0
Romance of Rome,0.0,15.0
Rush,0.0,15.0
Scrabble Junior,0.0,15.0
Sega Swirl,0.0,15.0
Simplz: Zoo,0.0,15.0
So Many Me,0.0,15.0
So Many Me,0.0,15.0
Sokobond,0.0,15.0
Sokobond,0.0,15.0
Sokobond,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
Sparkle 2,0.0,15.0
SpongeBob Diner Dash,0.0,15.0
Spy Chameleon - RGB Agent,0.0,15.0
Spy Chameleon - RGB Agent,0.0,15.0
Spy Chameleon - RGB Agent,0.0,15.0
Super Bubble Pop,0.0,15.0
Super Collapse!,0.0,15.0
Teddy Factory,0.0,15.0
The Clockwork Man 2,0.0,15.0
The Counting Kingdom,0.0,15.0
The Counting Kingdom,0.0,15.0
The Great Chocolate Chase: A Chocolatier Twist,0.0,15.0
The Great Word Adventure 1 / Tuneland,0.0,15.0
The Hidden Mystery Collectives: Puppet Show 1 & 2,0.0,15.0
The Incredible Machine Mega Pack,0.0,15.0
The Incredible Machine v3.0,0.0,15.0
The Incredible Toon Machine,0.0,15.0
The Lemmings Chronicles,0.0,15.0
The Next Tetris,0.0,15.0
The Talos Principle,0.0,15.0
The Talos Principle,0.0,15.0
The Talos Principle,0.0,15.0
The Three Stooges: Treasure Hunt Hijinks,0.0,15.0
The Witness,0.0,15.0
The Witness,0.0,15.0
The Witness,0.0,15.0
The Wonderful End of the World,0.0,15.0
Tiny Brains,0.0,15.0
Tiny Brains,0.0,15.0
Tiny Brains,0.0,15.0
Toki Tori,0.0,15.0
TRI,0.0,15.0
Tulpa,0.0,15.0
Tulpa,0.0,15.0
Tulpa,0.0,15.0
Tumblebugs,0.0,15.0
Tumblebugs 2,0.0,15.0
Turba,0.0,15.0
Ubongo,0.0,15.0
Ubongo,0.0,15.0
Ubongo,0.0,15.0
Uptasia,0.0,15.0
Venice Deluxe,0.0,15.0
